Shot,ID,Zeff,dn0out,AFID case,NMDIFB,NLFB_NEUTCNTRL,N_ANALYTIC_FORM_D2F,APROF_EDGE_VALUE_D2F,MODULATION,priority,submitted
204503,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204503,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204503,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204503,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204503,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204503,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204503,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204503,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204503,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204503,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204503,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204503,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204503,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204503,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204503,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204503,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204503,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204503,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204503,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204503,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204503,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204503,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,0,2,0
204503,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204503,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204503,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204503,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204503,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204503,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204503,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204503,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,0,2,0
204503,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,0,2,0
204503,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,1
204503,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204503,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,0,2,0
204503,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204504,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204504,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204504,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204504,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204504,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204504,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204504,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204504,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204504,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204504,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204504,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204504,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204504,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204504,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204504,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204504,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204504,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204504,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204504,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,0,2,0
204504,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204504,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204504,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204504,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204504,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,0,2,0
204504,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,0,2,0
204504,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204504,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
204504,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204504,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,0,2,0
204504,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204504,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204504,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204504,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204504,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204504,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,0,2,0
204504,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,0,2,0
204505,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204505,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204505,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204505,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204505,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204505,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204505,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204505,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204505,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204505,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204505,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204505,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204505,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204505,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204505,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204505,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204505,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204505,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204505,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204505,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204505,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204505,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204505,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204505,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,0,2,0
204505,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204505,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204505,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204505,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204505,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204505,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
204505,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,0,2,0
204505,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204505,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204505,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204505,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204505,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204506,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204506,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,1
204506,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204506,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,0,2,0
204506,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,1
204506,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204506,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204506,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,1
204506,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204506,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204506,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204506,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204506,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204506,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204506,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204506,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204506,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204506,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204506,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204506,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204506,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204506,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204506,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204506,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,0,2,0
204506,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204506,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204506,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204506,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204506,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204506,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
204506,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204506,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204506,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204506,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204506,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204506,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,0,2,0
204507,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204507,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204507,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204507,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204507,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204507,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204507,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204507,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204507,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204507,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204507,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204507,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204507,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204507,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204507,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204507,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204507,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204507,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204507,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204507,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204507,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204507,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204507,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204507,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204507,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204507,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204507,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204507,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204507,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204507,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
204507,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204507,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204507,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204507,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204507,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204507,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204509,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204509,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204509,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204509,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204509,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204509,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204509,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204509,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204509,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204509,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204509,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204509,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204509,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204509,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204509,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204509,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204509,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,1
204509,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204509,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204509,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204509,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204509,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,0,2,0
204509,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204509,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204509,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204509,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204509,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204509,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204509,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204509,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204509,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204509,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,0,2,0
204509,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,0,2,0
204509,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204509,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204509,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,0,2,0
204512,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204512,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204512,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204512,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204512,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204512,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204512,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,0,2,0
204512,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204512,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204512,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204512,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204512,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204512,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204512,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204512,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,1
204512,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204512,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204512,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204512,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204512,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204512,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204512,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204512,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204512,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,0,2,0
204512,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204512,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204512,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204512,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,0,2,0
204512,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204512,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204512,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204512,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204512,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204512,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204512,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204512,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204513,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204513,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204513,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204513,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,0,2,0
204513,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204513,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204513,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204513,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204513,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,1
204513,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204513,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204513,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204513,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204513,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204513,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204513,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204513,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204513,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204513,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204513,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204513,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204513,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204513,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204513,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204513,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,0,2,0
204513,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204513,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204513,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204513,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204513,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204513,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,1
204513,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204513,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204513,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,0,2,0
204513,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204513,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204514,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204514,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204514,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204514,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,0,2,0
204514,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204514,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204514,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204514,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204514,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204514,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204514,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204514,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204514,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,0,2,0
204514,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204514,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204514,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204514,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204514,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,0,2,0
204514,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204514,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,0,2,0
204514,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204514,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204514,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204514,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,0,2,0
204514,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204514,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,0,2,0
204514,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204514,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204514,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204514,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,1,2,0
204514,S69,2.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204514,S70,2.0,1.00e+13,peaked,3,.TRUE.,1,0,0,2,0
204514,S71,2.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204514,S72,3.0,1.00e+13,classical,0,.FALSE.,0,0,1,2,0
204514,S73,3.0,1.00e+13,peaked,3,.TRUE.,1,0,1,2,0
204514,S74,3.0,1.00e+13,flat,1,.TRUE.,0,1,1,2,0
204515,S39,1.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204515,S40,1.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204515,S41,1.5,1.88e+11,flat,1,.TRUE.,0,1,0,2,0
204515,S42,2.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204515,S43,2.5,1.88e+11,peaked,3,.TRUE.,1,0,1,2,0
204515,S44,2.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204515,S45,3.5,1.88e+11,classical,0,.FALSE.,0,0,1,2,0
204515,S46,3.5,1.88e+11,peaked,3,.TRUE.,1,0,0,2,0
204515,S47,3.5,1.88e+11,flat,1,.TRUE.,0,1,1,2,0
204515,S48,1.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204515,S49,1.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204515,S50,1.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204515,S51,2.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204515,S52,2.5,2.66e+12,peaked,3,.TRUE.,1,0,1,2,0
204515,S53,2.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204515,S54,3.5,2.66e+12,classical,0,.FALSE.,0,0,1,2,0
204515,S55,3.5,2.66e+12,peaked,3,.TRUE.,1,0,0,2,0
204515,S56,3.5,2.66e+12,flat,1,.TRUE.,0,1,1,2,0
204515,S57,2.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204515,S58,2.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204515,S59,2.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204515,S60,3.0,5.00e+10,classical,0,.FALSE.,0,0,1,2,0
204515,S61,3.0,5.00e+10,peaked,3,.TRUE.,1,0,1,2,0
204515,S62,3.0,5.00e+10,flat,1,.TRUE.,0,1,1,2,0
204515,S63,2.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204515,S64,2.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204515,S65,2.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
204515,S66,3.0,7.07e+11,classical,0,.FALSE.,0,0,1,2,0
204515,S67,3.0,7.07e+11,peaked,3,.TRUE.,1,0,1,2,0
204515,S68,3.0,7.07e+11,flat,1,.TRUE.,0,1,0,2,0
